step,g_front_min,g_rear_min,g_required,g_lead,g_follow,g_available,feasible
10900,9,4.8,218.6,228.4,15.8,24.2,950.0,False
10900,10,138.7,4.5,148.2,996.0,5.3,988.7,True
10900,11,4.8,218.6,228.4,995.9,694.1,300.0,True
10900,12,136.8,4.8,146.6,4.4,15.8,969.8,False
10900,13,4.8,218.6,228.4,26.1,663.9,300.0,True
10900,14,136.8,4.8,146.6,24.2,995.9,969.8,False
10900,0,15.2,111.8,132.0,0.8,39.2,950.0,False
10900,1,15.2,111.8,132.0,25.8,14.2,950.0,False
10900,2,77.4,15.2,97.7,64.2,50.8,875.0,False
10900,3,15.2,111.8,132.0,0.8,689.2,300.0,False
10900,4,77.4,15.2,97.7,114.2,0.8,875.0,False
10900,5,15.2,111.8,132.0,125.8,564.2,300.0,True
10900,6,77.4,15.2,97.7,39.2,75.8,875.0,False
10900,7,15.2,111.8,132.0,250.8,439.2,300.0,True
10900,8,77.4,15.2,97.7,89.2,25.8,875.0,True
10900,9,15.2,111.8,132.0,375.8,314.2,300.0,True
10900,10,77.4,15.2,97.7,14.2,100.8,875.0,False
10900,11,15.2,111.8,132.0,500.8,189.2,300.0,True
10900,12,77.4,15.2,97.7,64.2,50.8,875.0,False
10900,13,15.2,111.8,132.0,625.8,64.2,300.0,False
10900,14,77.4,15.2,97.7,114.2,0.8,875.0,False
11000,0,4.5,222.0,231.5,6.2,683.8,300.0,True
11000,1,4.5,222.0,231.5,12.9,677.1,300.0,True
11000,2,136.8,4.5,146.3,540.0,306.2,143.8,False
11000,3,4.5,222.0,231.5,19.9,670.1,300.0,True
11000,4,136.8,4.5,146.3,590.0,256.2,143.8,False
11000,5,4.5,222.0,231.5,29.1,660.9,300.0,True
11000,6,136.8,4.5,146.3,640.0,206.2,143.8,False
11000,7,4.8,218.6,228.4,59.5,630.5,300.0,True
11000,8,136.8,4.5,146.3,690.0,156.2,143.8,False
11000,9,4.8,218.6,228.4,89.6,600.4,300.0,True
11000,10,136.8,4.5,146.3,740.0,106.2,143.8,False
11000,11,4.8,218.6,228.4,119.8,570.2,300.0,True
11000,12,136.8,4.5,146.3,790.0,56.2,143.8,False
11000,13,4.8,218.6,228.4,150.0,540.0,300.0,True
11000,14,136.8,4.5,146.3,840.0,6.2,143.8,False
11000,0,15.2,111.8,132.0,31.0,9.0,950.0,False
11000,1,15.2,111.8,132.0,6.0,34.0,950.0,False
11000,2,77.4,15.2,97.7,109.0,6.0,875.0,False
11000,3,15.2,111.8,132.0,81.0,609.0,300.0,True
11000,4,77.4,15.2,97.7,34.0,81.0,875.0,False
11000,5,15.2,111.8,132.0,206.0,484.0,300.0,True
11000,6,77.4,15.2,97.7,84.0,31.0,875.0,True
11000,7,15.2,111.8,132.0,331.0,359.0,300.0,True
11000,8,77.4,15.2,97.7,9.0,106.0,875.0,False
11000,9,15.2,111.8,132.0,456.0,234.0,300.0,True
11000,10,77.4,15.2,97.7,59.0,56.0,875.0,False
11000,11,15.2,111.8,132.0,581.0,109.0,300.0,False
11000,12,77.4,15.2,97.7,109.0,6.0,875.0,False
11000,13,15.2,111.8,132.0,6.0,34.0,950.0,False
11000,14,77.4,15.2,97.7,34.0,81.0,875.0,False
11100,0,4.5,222.0,231.5,131.2,558.8,300.0,True
11100,1,4.5,222.0,231.5,136.8,553.2,300.0,True
11100,2,136.8,4.5,146.3,416.1,431.2,142.7,False
11100,3,4.5,222.0,231.5,143.8,546.2,300.0,True
11100,4,136.8,4.5,146.3,466.1,381.2,142.7,False
11100,5,4.5,222.0,231.5,153.0,537.0,300.0,True
11100,6,136.8,4.5,146.3,516.1,331.2,142.7,False
11100,7,4.8,218.6,228.4,183.3,506.7,300.0,True
11100,8,136.8,4.5,146.3,566.1,281.2,142.7,False
11100,9,4.8,218.6,228.4,213.5,476.5,300.0,True
11100,10,136.8,4.5,146.3,616.1,231.2,142.7,False
11100,11,4.8,218.6,228.4,243.7,446.3,300.0,True
11100,12,136.8,4.5,146.3,666.1,181.2,142.7,False
11100,13,4.8,218.6,228.4,273.9,416.1,300.0,True
11100,14,136.8,4.5,146.3,716.1,131.2,142.7,False
11100,0,15.2,111.8,132.0,11.3,28.7,950.0,False
11100,1,15.2,111.8,132.0,36.3,653.7,300.0,True
11100,2,77.4,15.2,97.7,28.7,86.3,875.0,False
11100,3,15.2,111.8,132.0,161.3,528.7,300.0,True
11100,4,77.4,15.2,97.7,78.7,36.3,875.0,True
11100,5,15.2,111.8,132.0,286.3,403.7,300.0,True
11100,6,77.4,15.2,97.7,3.7,111.3,875.0,False
11100,7,15.2,111.8,132.0,411.3,278.7,300.0,True
11100,8,77.4,15.2,97.7,53.7,61.3,875.0,False
11100,9,15.2,111.8,132.0,536.3,153.7,300.0,True
11100,10,77.4,15.2,97.7,103.7,11.3,875.0,False
11100,11,15.2,111.8,132.0,661.3,28.7,300.0,False
11100,12,77.4,15.2,97.7,28.7,86.3,875.0,False
11100,13,15.2,111.8,132.0,36.3,3.7,950.0,False
11100,14,77.4,15.2,97.7,78.7,36.3,875.0,True
11200,0,4.5,222.0,231.5,256.2,433.8,300.0,True
11200,1,4.5,222.0,231.5,262.6,427.4,300.0,True
11200,2,136.8,4.5,146.3,292.2,556.2,141.6,False
11200,3,4.5,222.0,231.5,269.6,420.4,300.0,True
11200,4,136.8,4.5,146.3,342.2,506.2,141.6,False
11200,5,4.5,222.0,231.5,276.9,413.1,300.0,True
11200,6,136.8,4.5,146.3,392.2,456.2,141.6,False
11200,7,4.8,218.6,228.4,307.2,382.8,300.0,True
11200,8,136.8,4.5,146.3,442.2,406.2,141.6,False
11200,9,4.8,218.6,228.4,337.4,352.6,300.0,True
11200,10,136.8,4.5,146.3,492.2,356.2,141.6,False
11200,11,4.8,218.6,228.4,367.6,322.4,300.0,True
11200,12,136.8,4.5,146.3,542.2,306.2,141.6,False
11200,13,4.8,218.6,228.4,397.8,292.2,300.0,True
11200,14,136.8,4.5,146.3,592.2,256.2,141.6,False
11200,0,15.2,111.8,132.0,41.6,998.4,950.0,True
11200,1,15.2,111.8,132.0,116.6,573.4,300.0,True
11200,2,77.4,15.2,97.7,73.4,41.6,875.0,False
11200,3,15.2,111.8,132.0,241.6,448.4,300.0,True
11200,4,77.4,15.2,97.7,998.4,116.6,875.0,True
11200,5,15.2,111.8,132.0,366.6,323.4,300.0,True
11200,6,77.4,15.2,97.7,48.4,66.6,875.0,False
11200,7,15.2,111.8,132.0,491.6,198.4,300.0,True
11200,8,77.4,15.2,97.7,98.4,16.6,875.0,True
11200,9,15.2,111.8,132.0,616.6,73.4,300.0,False
11200,10,77.4,15.2,97.7,23.4,91.6,875.0,False
11200,11,15.2,111.8,132.0,41.6,998.4,950.0,True
11200,12,77.4,15.2,97.7,73.4,41.6,875.0,False
11200,13,15.2,111.8,132.0,16.6,23.4,950.0,False
11200,14,77.4,15.2,97.7,998.4,116.6,875.0,True
11300,0,4.5,222.0,231.5,381.2,308.8,300.0,True
11300,1,4.5,222.0,231.5,386.5,303.5,300.0,True
11300,2,136.8,4.5,146.3,168.4,681.2,140.5,False
11300,3,4.5,222.0,231.5,393.5,296.5,300.0,True
11300,4,136.8,4.5,146.3,218.4,631.2,140.5,False
11300,5,4.5,222.0,231.5,400.8,289.2,300.0,True
11300,6,136.8,4.5,146.3,268.4,581.2,140.5,False
11300,7,4.8,218.6,228.4,431.1,258.9,300.0,True
11300,8,136.8,4.5,146.3,318.4,531.2,140.5,False
11300,9,4.8,218.6,228.4,461.3,228.7,300.0,True
11300,10,136.8,4.5,146.3,368.4,481.2,140.5,False
11300,11,4.8,218.6,228.4,491.4,198.6,300.0,False
11300,12,136.8,4.5,146.3,418.4,431.2,140.5,False
11300,13,4.8,218.6,228.4,521.6,168.4,300.0,False
11300,14,136.8,4.5,146.3,468.4,381.2,140.5,False
11300,0,15.2,111.8,132.0,71.8,618.2,300.0,True
11300,1,15.2,111.8,132.0,196.8,493.2,300.0,True
11300,2,77.4,15.2,97.7,118.2,996.8,875.0,True
11300,3,15.2,111.8,132.0,321.8,368.2,300.0,True
11300,4,77.4,15.2,97.7,43.2,71.8,875.0,False
11300,5,15.2,111.8,132.0,446.8,243.2,300.0,True
11300,6,77.4,15.2,97.7,93.2,21.8,875.0,True
11300,7,15.2,111.8,132.0,571.8,118.2,300.0,True
11300,8,77.4,15.2,97.7,18.2,96.8,875.0,False
11300,9,15.2,111.8,132.0,996.8,43.2,950.0,False
11300,10,77.4,15.2,97.7,68.2,46.8,875.0,False
11300,11,15.2,111.8,132.0,21.8,18.2,950.0,False
11300,12,77.4,15.2,97.7,118.2,996.8,875.0,True
11300,13,15.2,111.8,132.0,996.8,43.2,950.0,False
11300,14,77.4,15.2,97.7,43.2,71.8,875.0,False
11400,0,4.5,222.0,231.5,506.2,183.8,300.0,False
11400,1,4.5,222.0,231.5,512.4,177.6,300.0,False
11400,2,136.8,4.5,146.3,44.5,806.2,139.3,False
11400,3,4.5,222.0,231.5,519.4,170.6,300.0,False
11400,4,136.8,4.5,146.3,94.5,756.2,139.3,False
11400,5,4.5,222.0,231.5,524.6,165.4,300.0,False
11400,6,136.8,4.5,146.3,144.5,706.2,139.3,False
11400,7,4.8,218.6,228.4,555.0,135.0,300.0,False
11400,8,136.8,4.5,146.3,194.5,656.2,139.3,False
11400,9,4.8,218.6,228.4,585.1,104.9,300.0,False
11400,10,136.8,4.5,146.3,244.5,606.2,139.3,False
11400,11,4.8,218.6,228.4,615.3,74.7,300.0,False
11400,12,136.8,4.5,146.3,294.5,556.2,139.3,False
11400,13,4.8,218.6,228.4,645.5,44.5,300.0,False
11400,14,136.8,4.5,146.3,344.5,506.2,139.3,False
11400,0,15.2,111.8,132.0,152.1,537.9,300.0,True
11400,1,15.2,111.8,132.0,277.1,412.9,300.0,True
11400,2,77.4,15.2,97.7,37.9,77.1,875.0,False
11400,3,15.2,111.8,132.0,402.1,287.9,300.0,True
11400,4,77.4,15.2,97.7,87.9,27.1,875.0,True
11400,5,15.2,111.8,132.0,527.1,162.9,300.0,True
11400,6,77.4,15.2,97.7,12.9,102.1,875.0,False
11400,7,15.2,111.8,132.0,652.1,37.9,300.0,False
11400,8,77.4,15.2,97.7,62.9,52.1,875.0,False
11400,9,15.2,111.8,132.0,27.1,12.9,950.0,False
11400,10,77.4,15.2,97.7,112.9,2.1,875.0,False
11400,11,15.2,111.8,132.0,2.1,37.9,950.0,False
11400,12,77.4,15.2,97.7,37.9,77.1,875.0,False
11400,13,15.2,111.8,132.0,27.1,662.9,300.0,True
11400,14,77.4,15.2,97.7,87.9,27.1,875.0,True
11500,0,4.5,222.0,231.5,631.2,58.8,300.0,False
11500,1,4.5,222.0,231.5,636.3,53.7,300.0,False
11500,2,136.8,4.8,146.6,11.2,9.0,969.8,False
11500,3,4.5,222.0,231.5,643.3,46.7,300.0,False
11500,4,136.8,4.8,146.6,0.8,19.4,969.8,False
11500,5,4.5,222.0,231.5,648.5,41.5,300.0,False
11500,6,136.8,4.5,146.3,20.6,831.2,138.2,False
11500,7,4.8,218.6,228.4,678.8,11.2,300.0,False
11500,8,136.8,4.5,146.3,70.6,781.2,138.2,False
11500,9,4.8,218.6,228.4,9.0,31.0,950.0,False
11500,10,136.8,4.5,146.3,120.6,731.2,138.2,False
11500,11,4.8,218.6,228.4,39.2,0.8,950.0,False
11500,12,136.8,4.5,146.3,170.6,681.2,138.2,False
11500,13,4.8,218.6,228.4,19.4,20.6,950.0,False
11500,14,136.8,4.5,146.3,220.6,631.2,138.2,False
11500,0,15.2,111.8,132.0,232.3,457.7,300.0,True
11500,1,15.2,111.8,132.0,357.3,332.7,300.0,True
11500,2,77.4,15.2,97.7,82.7,32.3,875.0,True
11500,3,15.2,111.8,132.0,482.3,207.7,300.0,True
11500,4,77.4,15.2,97.7,7.7,107.3,875.0,False
11500,5,15.2,111.8,132.0,607.3,82.7,300.0,False
11500,6,77.4,15.2,97.7,57.7,57.3,875.0,False
11500,7,15.2,111.8,132.0,32.3,7.7,950.0,False
11500,8,77.4,15.2,97.7,107.7,7.3,875.0,False
11500,9,15.2,111.8,132.0,7.3,32.7,950.0,False
11500,10,77.4,15.2,97.7,32.7,82.3,875.0,False
11500,11,15.2,111.8,132.0,32.3,7.7,950.0,False
11500,12,77.4,15.2,97.7,82.7,32.3,875.0,True
11500,13,15.2,111.8,132.0,107.3,582.7,300.0,True
11500,14,77.4,15.2,97.7,7.7,107.3,875.0,False
11600,0,4.5,222.0,231.5,6.2,33.8,950.0,False
11600,1,4.5,222.0,231.5,12.1,27.9,950.0,False
11600,2,138.0,4.5,147.5,796.5,56.2,137.4,False
11600,3,4.5,222.0,231.5,19.1,20.9,950.0,False
11600,4,138.0,4.5,147.5,846.5,6.2,137.4,False
11600,5,4.5,222.0,231.5,26.1,13.9,950.0,False
11600,6,138.7,4.5,148.2,13.9,3.3,972.8,False
11600,7,4.5,222.0,231.5,3.3,36.7,950.0,False
11600,8,138.0,4.6,147.6,6.6,13.5,969.9,False
11600,9,4.6,220.7,230.3,33.4,6.6,950.0,False
11600,10,138.0,4.5,147.5,996.5,856.2,137.4,False
11600,11,4.6,220.8,230.4,13.5,26.5,950.0,False
11600,12,138.0,4.5,147.5,46.5,806.2,137.4,False
11600,13,4.6,220.8,230.4,43.5,996.5,950.0,True
11600,14,138.0,4.5,147.5,96.5,756.2,137.4,False
11600,0,15.2,111.8,132.0,312.6,377.4,300.0,True
11600,1,15.2,111.8,132.0,437.6,252.4,300.0,True
11600,2,77.4,15.2,97.7,2.4,112.6,875.0,False
11600,3,15.2,111.8,132.0,562.6,127.4,300.0,True
11600,4,77.4,15.2,97.7,52.4,62.6,875.0,False
11600,5,15.2,111.8,132.0,687.6,2.4,300.0,False
11600,6,77.4,15.2,97.7,102.4,12.6,875.0,False
11600,7,15.2,111.8,132.0,12.6,27.4,950.0,False
11600,8,77.4,15.2,97.7,27.4,87.6,875.0,False
11600,9,15.2,111.8,132.0,37.6,2.4,950.0,False
11600,10,77.4,15.2,97.7,77.4,37.6,875.0,False
11600,11,15.2,111.8,132.0,62.6,627.4,300.0,True
11600,12,77.4,15.2,97.7,2.4,112.6,875.0,False
11600,13,15.2,111.8,132.0,187.6,502.4,300.0,True
11600,14,77.4,15.2,97.7,52.4,62.6,875.0,False
11700,0,4.5,222.0,231.5,31.2,8.8,950.0,False
11700,1,4.5,222.0,231.5,38.0,2.0,950.0,False
11700,2,138.0,4.5,147.5,671.8,181.2,137.0,False
11700,3,4.5,222.0,231.5,995.0,45.0,950.0,False
11700,4,138.0,4.5,147.5,721.8,131.2,137.0,False
11700,5,4.5,222.0,231.5,2.0,38.0,950.0,False
11700,6,138.0,4.5,147.5,771.8,81.2,137.0,False
11700,7,4.5,222.0,231.5,27.9,12.1,950.0,False
11700,8,138.0,4.5,147.5,821.8,31.2,137.0,False
11700,9,4.6,220.9,230.5,8.0,32.0,950.0,False
11700,10,138.7,4.5,148.2,2.0,995.0,993.0,False
11700,11,4.6,220.9,230.5,38.1,1.9,950.0,False
11700,12,138.7,4.6,148.3,12.1,8.0,969.9,False
11700,13,4.6,220.9,230.5,18.2,671.8,300.0,True
11700,14,138.1,4.6,147.7,1.9,18.2,969.9,False
11700,0,15.2,111.8,132.0,392.9,297.1,300.0,True
11700,1,15.2,111.8,132.0,517.9,172.1,300.0,True
11700,2,77.4,15.2,97.7,47.1,67.9,875.0,False
11700,3,15.2,111.8,132.0,642.9,47.1,300.0,False
11700,4,77.4,15.2,97.7,97.1,17.9,875.0,True
11700,5,15.2,111.8,132.0,17.9,22.1,950.0,False
11700,6,77.4,15.2,97.7,22.1,92.9,875.0,False
11700,7,15.2,111.8,132.0,42.9,997.1,950.0,True
11700,8,77.4,15.2,97.7,72.1,42.9,875.0,False
11700,9,15.2,111.8,132.0,17.9,672.1,300.0,True
11700,10,77.4,15.2,97.7,997.1,117.9,875.0,True
11700,11,15.2,111.8,132.0,142.9,547.1,300.0,True
11700,12,77.4,15.2,97.7,47.1,67.9,875.0,False
11700,13,15.2,111.8,132.0,267.9,422.1,300.0,True
11700,14,77.4,15.2,97.7,97.1,17.9,875.0,True
11800,0,4.5,222.0,231.5,6.2,683.8,300.0,True
11800,1,4.5,222.0,231.5,11.9,678.1,300.0,True
11800,2,137.7,4.5,147.2,547.3,306.2,136.5,False
11800,3,4.5,222.0,231.5,18.9,671.1,300.0,True
11800,4,137.7,4.5,147.2,597.3,256.2,136.5,False
11800,5,4.5,222.0,231.5,25.9,664.1,300.0,True
11800,6,137.7,4.5,147.2,647.3,206.2,136.5,False
11800,7,4.5,222.0,231.5,52.4,637.6,300.0,True
11800,8,137.7,4.5,147.2,697.3,156.2,136.5,False
11800,9,4.6,220.4,230.0,82.5,607.5,300.0,True
11800,10,137.7,4.5,147.2,747.3,106.2,136.5,False
11800,11,4.6,220.3,230.0,112.6,577.4,300.0,True
11800,12,137.7,4.5,147.2,797.3,56.2,136.5,False
11800,13,4.6,220.3,229.9,142.7,547.3,300.0,True
11800,14,137.7,4.5,147.2,847.3,6.2,136.5,False
11800,0,15.2,111.8,132.0,473.1,216.9,300.0,True
11800,1,15.2,111.8,132.0,598.1,91.9,300.0,False
11800,2,77.4,15.2,97.7,91.9,23.1,875.0,True
11800,3,15.2,111.8,132.0,23.1,16.9,950.0,False
11800,4,77.4,15.2,97.7,16.9,98.1,875.0,False
11800,5,15.2,111.8,132.0,998.1,41.9,950.0,False
11800,6,77.4,15.2,97.7,66.9,48.1,875.0,False
11800,7,15.2,111.8,132.0,23.1,16.9,950.0,False
11800,8,77.4,15.2,97.7,116.9,998.1,875.0,True
11800,9,15.2,111.8,132.0,98.1,591.9,300.0,True
11800,10,77.4,15.2,97.7,41.9,73.1,875.0,False
11800,11,15.2,111.8,132.0,223.1,466.9,300.0,True
11800,12,77.4,15.2,97.7,91.9,23.1,875.0,True
11800,13,15.2,111.8,132.0,348.1,341.9,300.0,True
11800,14,77.4,15.2,97.7,16.9,98.1,875.0,False
11900,0,4.5,222.0,231.5,131.2,558.8,300.0,True
11900,1,4.5,222.0,231.5,137.8,552.2,300.0,True
11900,2,137.8,4.5,147.3,422.8,431.2,136.0,False
11900,3,4.5,222.0,231.5,144.8,545.2,300.0,True
11900,4,137.8,4.5,147.3,472.8,381.2,136.0,False
11900,5,4.5,222.0,231.5,151.8,538.2,300.0,True
11900,6,137.8,4.5,147.3,522.8,331.2,136.0,False
11900,7,4.5,222.0,231.5,176.8,513.2,300.0,True
11900,8,137.8,4.5,147.3,572.8,281.2,136.0,False
11900,9,4.7,220.1,229.8,207.0,483.0,300.0,True
11900,10,137.8,4.5,147.3,622.8,231.2,136.0,False
11900,11,4.6,220.4,230.0,237.1,452.9,300.0,True
11900,12,137.8,4.5,147.3,672.8,181.2,136.0,False
11900,13,4.6,220.5,230.1,267.2,422.8,300.0,True
11900,14,137.8,4.5,147.3,722.8,131.2,136.0,False
11900,0,15.2,111.8,132.0,553.4,136.6,300.0,True
11900,1,15.2,111.8,132.0,678.4,11.6,300.0,False
11900,2,77.4,15.2,97.7,11.6,103.4,875.0,False
11900,3,15.2,111.8,132.0,3.4,36.6,950.0,False
11900,4,77.4,15.2,97.7,61.6,53.4,875.0,False
11900,5,15.2,111.8,132.0,28.4,11.6,950.0,False
11900,6,77.4,15.2,97.7,111.6,3.4,875.0,False
11900,7,15.2,111.8,132.0,53.4,636.6,300.0,True
11900,8,77.4,15.2,97.7,36.6,78.4,875.0,False
11900,9,15.2,111.8,132.0,178.4,511.6,300.0,True
11900,10,77.4,15.2,97.7,86.6,28.4,875.0,True
11900,11,15.2,111.8,132.0,303.4,386.6,300.0,True
11900,12,77.4,15.2,97.7,11.6,103.4,875.0,False
11900,13,15.2,111.8,132.0,428.4,261.6,300.0,True
11900,14,77.4,15.2,97.7,61.6,53.4,875.0,False
12000,0,4.5,222.0,231.5,256.2,433.8,300.0,True
12000,1,4.5,222.0,231.5,261.6,428.4,300.0,True
12000,2,137.5,4.5,147.0,298.5,556.2,135.4,False
12000,3,4.5,222.0,231.5,268.6,421.4,300.0,True
12000,4,137.5,4.5,147.0,348.5,506.2,135.4,False
12000,5,4.5,222.0,231.5,275.6,414.4,300.0,True
12000,6,137.5,4.5,147.0,398.5,456.2,135.4,False
12000,7,4.5,222.0,231.5,301.1,388.9,300.0,True
12000,8,137.5,4.5,147.0,448.5,406.2,135.4,False
12000,9,4.7,220.0,229.7,331.3,358.7,300.0,True
12000,10,137.5,4.5,147.0,498.5,356.2,135.4,False
12000,11,4.7,219.9,229.6,361.4,328.6,300.0,True
12000,12,137.5,4.5,147.0,548.5,306.2,135.4,False
12000,13,4.7,219.9,229.6,391.5,298.5,300.0,True
12000,14,137.5,4.5,147.0,598.5,256.2,135.4,False
12000,0,15.2,111.8,132.0,633.7,56.3,300.0,False
12000,1,15.2,111.8,132.0,8.7,31.3,950.0,False
12000,2,77.4,15.2,97.7,56.3,58.7,875.0,False
12000,3,15.2,111.8,132.0,33.7,6.3,950.0,False
12000,4,77.4,15.2,97.7,106.3,8.7,875.0,False
12000,5,15.2,111.8,132.0,8.7,681.3,300.0,False
12000,6,77.4,15.2,97.7,31.3,83.7,875.0,False
12000,7,15.2,111.8,132.0,133.7,556.3,300.0,True
12000,8,77.4,15.2,97.7,81.3,33.7,875.0,True
12000,9,15.2,111.8,132.0,258.7,431.3,300.0,True
12000,10,77.4,15.2,97.7,6.3,108.7,875.0,False
12000,11,15.2,111.8,132.0,383.7,306.3,300.0,True
12000,12,77.4,15.2,97.7,56.3,58.7,875.0,False
12000,13,15.2,111.8,132.0,508.7,181.3,300.0,True
12000,14,77.4,15.2,97.7,106.3,8.7,875.0,False
12100,0,4.5,222.0,231.5,381.2,308.8,300.0,True
12100,1,4.5,222.0,231.5,387.5,302.5,300.0,True
12100,2,137.4,4.5,146.9,174.1,681.2,134.7,False
12100,3,4.5,222.0,231.5,394.5,295.5,300.0,True
12100,4,137.4,4.5,146.9,224.1,631.2,134.7,False
12100,5,4.5,222.0,231.5,401.5,288.5,300.0,True
12100,6,137.4,4.5,146.9,274.1,581.2,134.7,False
12100,7,4.5,222.0,231.5,425.3,264.7,300.0,True
12100,8,137.4,4.5,146.9,324.1,531.2,134.7,False
12100,9,4.7,219.4,229.1,455.6,234.4,300.0,True
12100,10,137.4,4.5,146.9,374.1,481.2,134.7,False
12100,11,4.7,219.6,229.2,485.7,204.3,300.0,False
12100,12,137.4,4.5,146.9,424.1,431.2,134.7,False
12100,13,4.7,219.8,229.5,515.9,174.1,300.0,False
12100,14,137.4,4.5,146.9,474.1,381.2,134.7,False
12100,0,15.2,111.8,132.0,13.9,26.1,950.0,False
12100,1,15.2,111.8,132.0,38.9,1.1,950.0,False
12100,2,77.4,15.2,97.7,101.1,13.9,875.0,False
12100,3,15.2,111.8,132.0,13.9,26.1,950.0,False
12100,4,77.4,15.2,97.7,26.1,88.9,875.0,False
12100,5,15.2,111.8,132.0,88.9,601.1,300.0,True
12100,6,77.4,15.2,97.7,76.1,38.9,875.0,False
12100,7,15.2,111.8,132.0,213.9,476.1,300.0,True
12100,8,77.4,15.2,97.7,1.1,113.9,875.0,False
12100,9,15.2,111.8,132.0,338.9,351.1,300.0,True
12100,10,77.4,15.2,97.7,51.1,63.9,875.0,False
12100,11,15.2,111.8,132.0,463.9,226.1,300.0,True
12100,12,77.4,15.2,97.7,101.1,13.9,875.0,False
12100,13,15.2,111.8,132.0,588.9,101.1,300.0,False
12100,14,77.4,15.2,97.7,26.1,88.9,875.0,False
12200,0,4.5,222.0,231.5,506.2,183.8,300.0,False
12200,1,4.5,222.0,231.5,511.4,178.6,300.0,False
12200,2,137.2,4.5,146.7,50.0,806.2,133.8,False
12200,3,4.5,222.0,231.5,518.4,171.6,300.0,False
12200,4,137.2,4.5,146.7,100.0,756.2,133.8,False
12200,5,4.5,222.0,231.5,525.4,164.6,300.0,False
12200,6,137.2,4.5,146.7,150.0,706.2,133.8,False
12200,7,4.5,222.0,231.5,549.5,140.5,300.0,False
12200,8,137.2,4.5,146.7,200.0,656.2,133.8,False
12200,9,4.7,219.4,229.1,579.7,110.3,300.0,False
12200,10,137.2,4.5,146.7,250.0,606.2,133.8,False
12200,11,4.7,219.4,229.1,609.9,80.1,300.0,False
12200,12,137.2,4.5,146.7,300.0,556.2,133.8,False
12200,13,4.7,219.3,229.1,640.0,50.0,300.0,False
12200,14,137.2,4.5,146.7,350.0,506.2,133.8,False
12200,0,15.2,111.8,132.0,44.2,995.8,950.0,True
12200,1,15.2,111.8,132.0,19.2,20.8,950.0,False
12200,2,77.4,15.2,97.7,20.8,94.2,875.0,False
12200,3,15.2,111.8,132.0,44.2,645.8,300.0,True
12200,4,77.4,15.2,97.7,70.8,44.2,875.0,False
12200,5,15.2,111.8,132.0,169.2,520.8,300.0,True
12200,6,77.4,15.2,97.7,995.8,119.2,875.0,True
12200,7,15.2,111.8,132.0,294.2,395.8,300.0,True
12200,8,77.4,15.2,97.7,45.8,69.2,875.0,False
12200,9,15.2,111.8,132.0,419.2,270.8,300.0,True
12200,10,77.4,15.2,97.7,95.8,19.2,875.0,True
12200,11,15.2,111.8,132.0,544.2,145.8,300.0,True
12200,12,77.4,15.2,97.7,20.8,94.2,875.0,False
12200,13,15.2,111.8,132.0,669.2,20.8,300.0,False
12200,14,77.4,15.2,97.7,70.8,44.2,875.0,False
12300,0,4.5,222.0,231.5,631.2,58.8,300.0,False
12300,1,4.5,222.0,231.5,637.3,52.7,300.0,False
12300,2,138.7,4.8,148.4,16.6,3.7,969.7,False
12300,3,4.5,222.0,231.5,644.3,45.7,300.0,False
12300,4,136.8,4.8,146.6,6.1,14.1,969.8,False
12300,5,4.5,222.0,231.5,651.3,38.7,300.0,False
12300,6,136.9,4.5,146.4,25.9,831.2,132.9,False
12300,7,4.5,222.0,231.5,673.4,16.6,300.0,False
12300,8,136.9,4.5,146.4,75.9,781.2,132.9,False
12300,9,4.8,218.6,228.4,3.7,36.3,950.0,False
12300,10,136.9,4.5,146.4,125.9,731.2,132.9,False
12300,11,4.8,218.7,228.4,33.9,6.1,950.0,False
12300,12,136.9,4.5,146.4,175.9,681.2,132.9,False
12300,13,4.8,218.9,228.6,14.1,25.9,950.0,False
12300,14,136.9,4.5,146.4,225.9,631.2,132.9,False
12300,0,15.2,111.8,132.0,24.5,15.5,950.0,False
12300,1,15.2,111.8,132.0,999.5,690.5,300.0,True
12300,2,77.4,15.2,97.7,65.5,49.5,875.0,False
12300,3,15.2,111.8,132.0,124.5,565.5,300.0,True
12300,4,77.4,15.2,97.7,115.5,999.5,875.0,True
12300,5,15.2,111.8,132.0,249.5,440.5,300.0,True
12300,6,77.4,15.2,97.7,40.5,74.5,875.0,False
12300,7,15.2,111.8,132.0,374.5,315.5,300.0,True
12300,8,77.4,15.2,97.7,90.5,24.5,875.0,True
12300,9,15.2,111.8,132.0,499.5,190.5,300.0,True
12300,10,77.4,15.2,97.7,15.5,99.5,875.0,False
12300,11,15.2,111.8,132.0,624.5,65.5,300.0,False
12300,12,77.4,15.2,97.7,65.5,49.5,875.0,False
12300,13,15.2,111.8,132.0,999.5,40.5,950.0,False
12300,14,77.4,15.2,97.7,115.5,999.5,875.0,True
12400,0,4.5,222.0,231.5,6.2,33.8,950.0,False
12400,1,4.5,222.0,231.5,13.2,26.8,950.0,False
12400,2,136.8,4.5,146.3,802.0,56.2,131.8,False
12400,3,4.5,222.0,231.5,20.2,19.8,950.0,False
12400,4,136.8,4.5,146.3,852.0,6.2,131.8,False
12400,5,4.5,222.0,231.5,27.2,12.8,950.0,False
12400,6,138.7,4.5,148.2,12.8,997.3,979.9,False
12400,7,4.5,222.0,231.5,997.3,42.7,950.0,False
12400,8,136.8,4.8,146.6,12.4,7.8,969.8,False
